Price,Close,High,Low,Open,Volume
Ticker,ICLN,ICLN,ICLN,ICLN,ICLN
Date,,,,,
2008-06-25,37.12870788574219,37.276462189248385,36.76283816943978,36.76283816943978,2000
2008-06-26,35.925540924072266,42.215675626124714,35.876289517228486,42.215675626124714,9800
2008-06-27,35.29232406616211,35.73558965479026,35.24307263231474,35.73558965479026,7700
2008-06-30,35.35564041137695,35.85519209939729,35.35564041137695,35.72151004716688,17100
2008-07-01,34.3354377746582,35.17975236829777,33.81477894264857,35.17975236829777,14900
2008-07-02,33.427791595458984,34.14545869573213,33.427791595458984,34.14545869573213,6700
2008-07-03,33.427791595458984,33.44186381515078,32.87195367964083,33.22375111993151,6000
2008-07-07,33.71627426147461,33.920317474696915,33.71627426147461,33.84995904172476,2600
2008-07-08,33.73738098144531,33.94142417678298,32.9493553284194,33.94142417678298,12200
2008-07-09,33.49110412597656,34.07508897134828,33.49110412597656,33.772543058396764,4100
2008-07-10,33.78661346435547,33.856971851692975,33.13930502804856,33.46296058820223,1100
2008-07-11,33.95548629760742,34.20878087317869,33.64590552968774,33.941416762521335,4200
2008-07-14,34.63798141479492,34.673160627879646,34.208788036756324,34.455047896353214,22300
2008-07-15,34.039913177490234,34.34245912067593,33.32928100991421,34.34245912067593,12100
2008-07-16,34.82795333862305,34.82795333862305,34.06806943200486,34.06806943200486,4300
2008-07-17,34.89830017089844,35.58782542031152,34.87719318628413,35.5245017824675,4700
2008-07-18,34.6027946472168,34.75054892031602,34.539471003888366,34.75054892031602,4800
2008-07-21,35.27121353149414,35.28528575175106,34.84202020766362,35.00384671461583,17300
2008-07-22,34.61686706542969,36.446212597000624,34.40578914778709,35.5104328446513,9500
2008-07-23,34.58871841430664,34.92644357819886,34.5605739796487,34.90533659420591,5000
2008-07-24,33.040809631347656,34.14545320139221,32.82269697122485,34.14545320139221,6500
2008-07-25,33.427791595458984,33.427791595458984,32.935277326253214,33.25893032716028,2700
2008-07-28,33.21671676635742,33.4418669344241,32.90009850376311,32.90009850376311,18800
2008-07-29,33.99769973754883,34.138419231105125,33.39260779405751,33.46296888283621,19200
2008-07-30,34.78571701049805,34.82089888866195,34.48317110949165,34.56056694705149,3600
2008-07-31,34.433937072753906,34.898309648388036,33.42076127609811,34.79980678143562,3200
2008-08-01,33.82181167602539,34.659088765744485,33.800704684755765,34.659088765744485,4600
2008-08-04,33.13931655883789,33.70922935697382,33.13931655883789,33.70922935697382,3400
2008-08-05,32.97748947143555,33.20967705746421,32.893058841971175,32.92823804724789,1600
2008-08-06,33.336326599121094,33.37150580677795,32.86491662771443,32.86491662771443,4000
2008-08-07,33.32224655151367,33.51925221531457,33.20967150305589,33.51925221531457,6100
