Price,Close,High,Low,Open,Volume
Ticker,TLT,TLT,TLT,TLT,TLT
Date,,,,,
2002-07-30,37.468727111816406,37.643387315957504,37.468727111816406,37.57444268309495,6100
2002-07-31,37.932979583740234,38.05708071916098,37.643416112212456,37.6663953362987,29400
2002-08-01,38.14896774291992,38.15815872233326,37.9375401497233,37.9375401497233,25000
2002-08-02,38.53968048095703,38.654587103444484,38.09384222463823,38.22254058742851,52800
2002-08-05,38.70970916748047,38.810827466536196,38.53964625482595,38.626976332495666,61100
2002-08-06,38.378814697265625,38.562666007928264,38.25011983180341,38.54887777329618,64900
2002-08-07,38.470703125,38.672939730911494,38.314431934373005,38.42474121638435,40300
2002-08-08,38.470703125,38.50287681169784,38.314431934373005,38.41555023732875,40900
2002-08-09,39.01305389404297,39.01305389404297,38.60858427357744,38.60858427357744,35900
2002-08-12,39.25209045410156,39.84960259692112,39.13258662286937,39.206128521064784,32100
2002-08-13,39.734657287597656,39.74385176924696,39.23826398522136,39.42670877902456,75400
2002-08-14,39.8863639831543,40.40114662708954,39.872575757216104,40.19890996220965,130000
2002-08-15,39.53703308105469,39.75765513804974,39.45889749059194,39.702498747133816,87100
2002-08-16,39.09579849243164,39.76685223854018,38.9854892002866,39.73008481227128,85000
2002-08-19,39.215301513671875,39.22449249339428,38.934929292105735,39.09120400073939,47300
2002-08-20,39.65194320678711,39.661137692777366,39.343994552823574,39.35318903881383,40800
2002-08-21,39.440521240234375,39.57381325274997,39.35778838786847,39.38077109945267,40000
2002-08-22,39.09579849243164,39.32101782667545,39.09579849243164,39.32101782667545,34400
2002-08-23,39.48189926147461,39.50487847211743,39.160158752442165,39.160158752442165,20100
2002-08-26,39.5186653137207,39.62437738426424,39.376178796026956,39.3899670220396,23900
2002-08-27,39.27048110961914,39.38079046479471,39.1601682477724,39.25209563264468,301800
2002-08-28,39.468101501464844,39.61058449571713,39.45430977040572,39.5462371107858,18100
2002-08-29,39.78523635864258,39.92312559915947,39.68871529294837,39.87716368787686,135700
2002-08-30,40.02422332763672,40.04720251812766,39.73465677277938,39.87254594239404,78100
2002-09-03,40.63954544067383,40.63954544067383,40.159477698449834,40.19640679902542,102100
2002-09-04,40.63035202026367,40.759604001483304,40.54726322178639,40.63496904288918,66300
2002-09-05,40.851898193359375,40.921139403122694,40.33490115178139,40.884210288348356,648400
2002-09-06,40.371826171875,40.70879814694378,40.25180832190825,40.60724485249144,140000
2002-09-09,40.311859130859375,40.54266102187986,40.2795470069868,40.39033092858457,83800
2002-09-10,40.5057258605957,40.62112678897347,40.15952307546241,40.23799486153764,336000
2002-09-11,40.29338455200195,40.298001574768,40.04411814898252,40.159519065838374,177700
2002-09-12,40.607242584228516,40.68571429946605,40.3764409358214,40.38105795488057,43400
2002-09-13,40.98116683959961,41.05502510567317,40.704205385335705,40.773446629340675,155100
2002-09-16,41.0504035949707,41.1842690462746,41.03655605203505,41.175035003147116,73000
2002-09-17,41.12889099121094,41.23044437369343,40.78730522248002,40.91655370136432,75400
2002-09-18,41.138118743896484,41.34122195603065,41.09195556128036,41.156583312591664,196600
2002-09-19,41.41504669189453,41.43812474275705,41.202709606490345,41.4058126541467,109900
2002-09-20,41.22118377685547,41.322733563497756,41.11039642855676,41.29042146734922,113500
2002-09-23,41.59048080444336,41.655105022272615,41.438150781664795,41.544321151959,163200
2002-09-24,41.85820007324219,41.978217953713944,41.641245892996814,41.682792033902516,251900
2002-09-25,41.35044860839844,41.710498829191664,41.20273560700235,41.59048091500867,127200
2002-09-26,41.253517150878906,41.32737189941674,40.90269741049474,41.10580413204707,429000
2002-09-27,41.56278610229492,41.56278610229492,41.30428922858348,41.327367294161554,298200
2002-09-30,41.728965759277344,41.95976755714751,41.581252749510675,41.8489836802615,297800
2002-10-01,41.21136474609375,41.37817513573579,41.14649443180707,41.31330482144911,257500
2002-10-02,41.44765853881836,41.46156234456289,41.165007919825584,41.350353109599354,91000
2002-10-03,41.34574508666992,41.475485731272144,41.146499515268665,41.37818024782048,29900
2002-10-04,41.47550964355469,41.572815183106876,40.96117783794351,40.96117783794351,131000
2002-10-07,41.54499816894531,41.684004512506746,41.45232373806962,41.65620395082807,433800
2002-10-08,41.55888366699219,41.94347092902964,41.40597356181457,41.47084387276869,530900
2002-10-09,41.772029876708984,41.87860101636137,41.679355477916864,41.841534792011366,402900
2002-10-10,41.44305419921875,41.78130611867078,41.368914661429535,41.78130611867078,97100
2002-10-11,40.951873779296875,41.341099141498844,40.80359829254528,41.28549450827958,421800
2002-10-14,40.891658782958984,41.03066866880971,40.80825355848219,41.00749917611184,18300
2002-10-15,39.923240661621094,40.45147264923243,39.9186060553666,40.31246274294786,297100
2002-10-16,39.94176483154297,40.12711016152606,39.798123880010934,40.12711016152606,125200
2002-10-17,39.45524215698242,39.64521858052071,39.4181723794052,39.450607550993126,233400
2002-10-18,39.55720520019531,39.566470882374574,39.052138909745274,39.395025713107934,459100
2002-10-21,39.172576904296875,39.663738903737475,39.15404202231476,39.61740346636582,134900
2002-10-22,39.061397552490234,39.31624439789061,39.02432776346738,39.31624439789061,205000
2002-10-23,39.075286865234375,39.47840921833903,39.00578191412951,39.26989790019308,127800
2002-10-24,39.41816711425781,39.50157233508172,38.95944016731038,38.99650993993614,339600
2002-10-25,39.56181716918945,39.645222409208685,39.455245967323656,39.547916885047734,146100
2002-10-28,39.506202697753906,39.68227879606473,39.478398603686514,39.645209027420016,97800
2002-10-29,40.020530700683594,40.26147710517951,39.7425109956617,39.76568048280266,125000
2002-10-30,40.006656646728516,40.16420149911037,39.88155051454089,40.020560470456054,31900
2002-10-31,40.18736267089844,40.24759842054817,39.85837274579114,39.87227656663581,512700
2002-11-01,40.01931381225586,40.461489021700345,39.67953441839091,40.168257377119815,125100
2002-11-04,39.84246826171875,39.912286382519845,39.67956168058095,39.78661660595559,342500
2002-11-05,39.688880920410156,39.84248012167519,39.60509986072907,39.84248012167519,73800
2002-11-06,39.847076416015625,40.089108256041484,39.521263640770634,39.58642619581963,118500
2002-11-07,40.8338623046875,40.8338623046875,40.42426471164947,40.51735668783802,147900
2002-11-08,41.164337158203125,41.262081084905,40.93626444480242,41.14571876010329,294700
2002-11-11,41.38774871826172,41.38774871826172,41.14571665752459,41.215534759057114,70000
2002-11-12,41.150360107421875,41.494791476175344,41.13174171571965,41.494791476175344,494300
2002-11-13,41.23879623413086,41.280688506490435,40.94090904593425,41.16897814759516,104700
2002-11-14,40.382362365722656,40.796611754532286,40.382362365722656,40.796611754532286,118000
2002-11-15,40.54526138305664,40.60111653967197,40.149630455873016,40.279955603548196,110700
2002-11-18,40.72681427001953,40.787321401397435,40.4754712186787,40.50339704068444,32200
2002-11-19,40.87572479248047,41.066560557847474,40.73143676087659,40.936231874841624,51800
2002-11-20,40.475467681884766,41.061934750433856,40.40564958187481,41.05262377651462,307400
2002-11-21,40.08451461791992,40.26138416011239,39.96349674636819,40.26138416011239,323200
2002-11-22,40.047237396240234,40.210143856401835,39.972763842398074,40.182218049258275,184800
2002-11-25,39.972755432128906,40.20547991227867,39.9355222141362,40.0286105857586,288200
2002-11-26,40.475467681884766,40.50339350145032,40.098454913365536,40.12172524597147,377800
2002-11-27,39.56319046020508,40.182238880845524,39.54457206209224,40.14500208461986,325600
2002-11-29,39.8192024230957,39.85643568078071,39.62836644140828,39.637677419152695,31700
2002-12-02,39.85609817504883,39.930911898948615,39.34644305841165,39.444633395544095,284900
2002-12-03,39.9122314453125,40.07120534914825,39.80001436217452,40.07120534914825,113800
2002-12-04,40.11797332763672,40.21148698672539,40.00107947011717,40.164730157181054,129000
2002-12-05,40.22080612182617,40.342376639388256,39.86545163559038,39.87480156741145,206400
2002-12-06,40.29098892211914,40.721157621446146,40.099284779572464,40.67907752941837,440500
