Price,Close,High,Low,Open,Volume
Ticker,BGRN,BGRN,BGRN,BGRN,BGRN
Date,,,,,
2018-11-27,41.61682891845703,41.61682891845703,41.61682891845703,41.61682891845703,400
2018-11-28,41.5546875,41.58368576053546,41.5546875,41.56380259355687,1100
2018-11-29,41.5546875,41.5546875,41.5546875,41.5546875,0
2018-11-30,41.68476104736328,41.68476104736328,41.68476104736328,41.68476104736328,200
2018-12-03,41.68476104736328,41.68476104736328,41.68476104736328,41.68476104736328,0
2018-12-04,41.90678024291992,41.90678024291992,41.898493226118894,41.898493226118894,200
2018-12-06,41.90678024291992,41.90678024291992,41.90678024291992,41.90678024291992,100
2018-12-07,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,200
2018-12-10,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,100
2018-12-11,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,100
2018-12-12,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,100
2018-12-13,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,0
2018-12-14,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,0
2018-12-17,41.89850616455078,41.89850616455078,41.89850616455078,41.89850616455078,100
2018-12-18,41.987361907958984,41.987361907958984,41.987361907958984,41.987361907958984,100
2018-12-19,42.12851333618164,42.12851333618164,42.12851333618164,42.12851333618164,26100
2018-12-20,42.12851333618164,42.12851333618164,42.12851333618164,42.12851333618164,100
2018-12-21,42.091148376464844,42.11190669467654,42.08699607936757,42.08699607936757,4700
2018-12-24,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,0
2018-12-26,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,100
2018-12-27,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,100
2018-12-28,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,0
2018-12-31,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,200
2019-01-02,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,100
2019-01-03,42.091148376464844,42.091148376464844,42.091148376464844,42.091148376464844,100
2019-01-04,42.17000961303711,42.27462465439932,42.17000961303711,42.27462465439932,2200
2019-01-07,42.17000961303711,42.17000961303711,42.17000961303711,42.17000961303711,100
2019-01-08,42.145118713378906,42.145118713378906,42.145118713378906,42.145118713378906,300
2019-01-09,42.1949348449707,42.1949348449707,42.1949348449707,42.1949348449707,200
2019-01-10,42.22814178466797,42.236443210823026,42.18662831934394,42.22814178466797,2700
2019-01-11,42.2779541015625,42.30286471305945,42.2779541015625,42.30286471305945,3200
2019-01-14,42.28627014160156,42.28627014160156,42.28627014160156,42.28627014160156,2100
2019-01-15,42.352684020996094,42.36098861478639,42.34438259448032,42.34438259448032,7700
2019-01-16,42.352684020996094,42.352684020996094,42.29041540394147,42.29041540394147,20800
2019-01-17,42.352684020996094,42.352684020996094,42.352684020996094,42.352684020996094,100
2019-01-18,42.352684020996094,42.352684020996094,42.352684020996094,42.352684020996094,100
2019-01-22,42.36265563964844,42.39420803390387,42.31533021554036,42.377602010707605,1000
2019-01-23,42.41080093383789,42.41080093383789,42.402496341171926,42.402496341171926,500
2019-01-24,42.530364990234375,42.530364990234375,42.530364990234375,42.530364990234375,1100
2019-01-25,42.52705764770508,42.52705764770508,42.52705764770508,42.52705764770508,800
2019-01-28,42.518733978271484,42.518733978271484,42.510432553137726,42.510432553137726,900
2019-01-29,42.518733978271484,42.518733978271484,42.518733978271484,42.518733978271484,100
2019-01-30,42.643280029296875,42.643280029296875,42.57685595523185,42.57685595523185,1900
2019-01-31,42.76781463623047,42.77611922800313,42.75951321173155,42.76781463623047,700
2019-02-01,42.71794128417969,42.71794128417969,42.71794128417969,42.71794128417969,200
2019-02-04,42.71794128417969,42.71794128417969,42.71794128417969,42.71794128417969,100
2019-02-05,42.71878433227539,42.71878433227539,42.71878433227539,42.71878433227539,1000
2019-02-06,42.801082611083984,42.801082611083984,42.79110480599068,42.79110480599068,500
2019-02-07,42.776145935058594,42.776145935058594,42.776145935058594,42.776145935058594,200
2019-02-08,42.87839126586914,42.87839126586914,42.84014514040366,42.84014514040366,700
2019-02-11,42.850955963134766,42.850955963134766,42.84264007078832,42.84264007078832,1100
